danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_uri,artist,track_uri,track_name,artist_genres
0.709,0.701,5,-7.398,0,0.372,0.203,0.0,0.0998,0.62,138.823,spotify:artist:3L8FZaw2Rg1oUw3vB4gUME,Bazanji,spotify:track:7zJbFwduQmssK7DerdeciL,Menace,['pop rap']
0.644,0.314,3,-8.173,1,0.0344,0.849,0.0,0.108,0.411,97.771,spotify:artist:1JhiIIXT9DWqEU3BYFZwGA,Mothica,spotify:track:0YvqWiqfk5jYURwR6kGmp6,forever fifteen (acoustic),"['electropop', 'indie electropop', 'indie poptimism', 'vapor soul']"
0.579,0.183,7,-8.081,1,0.0317,0.905,0.0,0.428,0.133,69.537,spotify:artist:6CmXhyslohOFRJMtPpRm4O,Ron Pope,spotify:track:7N3GMTCRqcLnJLkQHuRALx,Back Together Again (Acoustic),"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'viral pop']"
0.284,0.499,7,-7.735,1,0.0321,0.515,4.6e-06,0.116,0.173,69.543,spotify:artist:7ddnIV2r4SLjuwyGlgLIWt,Laura Brehm,spotify:track:2BDK3KccQO4L9l8NnCYAJz,London Sky,"['chillstep', 'pop edm']"
0.685,0.269,0,-13.421,0,0.0588,0.829,0.743,0.116,0.761,83.987,spotify:artist:3VXe7BcibISROhxRdPuRNL,Zmeyev,spotify:track:5MnNvTi5s4lbGuVNEYVQdL,Lime Juice,['chillhop']
0.42,0.847,2,-2.756,1,0.0405,0.062,5.19e-05,0.147,0.163,130.144,spotify:artist:5CdJjUi9f0cVgo9nFuJrFa,Adventure Club,spotify:track:0xXFbhvHXGD4oBScDW8nQs,Anywhere,"['brostep', 'canadian electronic', 'chillstep', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']"
0.37,0.912,7,-5.815,1,0.132,0.000235,1.36e-05,0.0739,0.348,200.023,spotify:artist:50iN4QFD9Z9S1KAzDLvAju,Divide Music,spotify:track:6hUjrFHVL5WxurdYEYT1aw,"Beyond Human (Inspired by ""Naruto"")",['otacore']
0.872,0.534,11,-11.152,0,0.28,0.00518,5.97e-05,0.104,0.544,110.035,spotify:artist:7Mkl8rsG7ZMoh0SZPuVZUW,BBY KODIE,spotify:track:6OYt65uojulET7Kv7BRRrP,Milkshake,['vapor trap']
0.688,0.491,9,-5.342,1,0.0271,0.669,0.0,0.106,0.733,85.092,spotify:artist:7fmQXLCgx5q0vkGArvS6mm,Miguel Y Miguel,spotify:track:0kXcOgfqfinsa8muGIpnpC,Ya Es Suficiente,"['corrido', 'deep regional mexican', 'ranchera', 'regional mexican', 'sierreno']"
0.872,0.302,3,-10.902,1,0.434,0.889,0.0,0.211,0.827,75.014,spotify:artist:7ghF3hK7ym4nktrC08EtQw,Jermaine Jackson Jr,spotify:track:7dSFsJatohHIOXBUSHSbZv,Air Jordan Carmine 6 On My Feet,[]
0.568,0.881,8,-3.95,1,0.306,0.484,3.08e-06,0.122,0.587,80.693,spotify:artist:2mOzrayQHznyyCwOcGGHOr,Madchild,spotify:track:0TA9rblmXvIvWpRn7EsRAg,Smoke Session,"['canadian hip hop', 'canadian old school hip hop', 'rap rock']"
0.509,0.802,0,-2.986,1,0.0376,0.00478,0.0,0.119,0.355,131.948,spotify:artist:6ujr1NkqbZpYOhquczUUfl,The Strumbellas,spotify:track:1BV4MeZYdrGpmhUS9amaNj,Greatest Enemy,"['canadian indie', 'folk-pop', 'pop rock', 'stomp and holler']"
0.795,0.42,9,-10.275,1,0.1,0.322,1.67e-06,0.08,0.602,80.023,spotify:artist:5Vu87j6vCvfwc7FNVGnBwk,Justin Stone,spotify:track:01uXBA9H9u4p234EmEaikD,RAIN,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'sad rap']"
0.81,0.623,1,-4.41,1,0.214,0.212,0.0,0.697,0.644,140.084,spotify:artist:1G9DIVASz6MpXz8PdKl39Y,DEBFRESH,spotify:track:7DHHtloji18Uwut3IE82lB,I PRAY,[]
0.742,0.697,2,-7.282,1,0.0524,0.0191,0.837,0.0375,0.75,169.95,spotify:artist:3O5HD95HTEPgoPFOjAb7yV,DripReport,spotify:track:4cwFgxYAtCidH9R8ZwudId,Poison,['viral rap']
0.637,0.823,0,-4.006,0,0.0397,0.309,0.0,0.842,0.757,90.976,spotify:artist:48zixAu4wMDZwpVbOenDU7,Grupo Cañaveral De Humberto Pabón,spotify:track:6lhRksyl6nk9OsYjxx5eOs,No Te Voy A Perdonar (Desde El Auditorio Nacional),"['chilena', 'cumbia sonidera']"
0.735,0.465,0,-5.638,1,0.0355,0.311,0.0,0.212,0.867,94.976,spotify:artist:6LNlfExL1VfbLmpkVfg4N9,Perdidos De Sinaloa,spotify:track:3CBLjl6KAB3rA7EyUARBvX,No Me Queda Más,"['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']"
0.772,0.71,3,-9.212,0,0.369,0.165,0.0,0.154,0.791,167.992,spotify:artist:7CCLirH6tIf750hgYn1Y4X,Shwabadi,spotify:track:0bezrMbxqby9AoMx3Cf0m6,Quick Attack,[]
0.126,0.271,11,-10.005,0,0.0356,0.955,0.94,0.0731,0.0368,85.306,spotify:artist:0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,spotify:track:3WY0shjmPIu5atXnuV6eOy,Puccini: Tosca,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']"
0.305,0.307,0,-12.571,1,0.0316,0.793,1.53e-05,0.112,0.283,149.93,spotify:artist:6wXjctGBzxkT0ghwfQ8FC0,The High Kings,spotify:track:2LyzVPLHUu2fMxBVOQHrZ5,The Dutchman,"['celtic', 'celtic rock', 'irish folk', 'irish pub song', 'shanty']"
0.693,0.338,9,-9.016,0,0.177,0.348,0.014,0.186,0.298,84.004,spotify:artist:7MlotYZhHjOlXcvmwrITj8,Tep No,spotify:track:6pYLuutgn4fRhWRlnJIca6,Looking For (Turn Back Time),"['deep tropical house', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']"
0.758,0.784,9,-5.643,0,0.144,0.0481,0.0,0.0469,0.645,131.948,spotify:artist:0e5Rda7VQAY786739xp0Jt,Rare Americans,spotify:track:1ZJjNphYQnQnuiGu2S57X6,Brittle Bones Nicky 2,['meme rap']
0.494,0.791,7,-5.371,1,0.0376,0.0234,0.0159,0.582,0.58,94.96,spotify:artist:54tv11ndFfiqXiR03PwdlB,Adam Melchor,spotify:track:2p7YemMTF5HRnAeL139VxD,Begin Again,"['indie cafe pop', 'indie pop', 'new jersey indie']"
0.175,0.54,0,-13.103,0,0.0482,0.35,0.972,0.0756,0.178,133.06,spotify:artist:5svDnd8joFhbpbA3Ar0CfN,Tom Holkenborg,spotify:track:1kiUTacnw6npuqX6AKMGZN,The Crew at Warpower (From Zack Snyder's Justice League),"['big beat', 'soundtrack']"
0.513,0.848,4,-4.644,1,0.0676,0.000161,0.0,0.336,0.394,143.968,spotify:artist:5nDdaia3PDYD0x4zBEHGtg,LILHUDDY,spotify:track:6yGsqEtwfrS2tktEYcuPKd,The Eulogy of You and Me,[]
0.2,0.72,11,-5.608,1,0.0417,0.026,0.0,0.359,0.248,95.772,spotify:artist:48AVv3cw03WdSB5b4qmNCr,Red Rocks Worship,spotify:track:2yXqB39KaLxGPX3h2Vx5iG,Now Here,"['anthem worship', 'ccm', 'christian pop', 'world worship']"
0.41,0.209,3,-9.749,0,0.0366,0.868,1.33e-05,0.106,0.173,75.793,spotify:artist:5ie2SvXgvXlTpyqkwLtSd7,Isak Danielson,spotify:track:0R4VBXt7CHVRYSqgQWDuSe,If You Ever Forget That You Love Me,"['indie cafe pop', 'pop']"
0.781,0.556,3,-8.452,0,0.149,0.00459,0.0,0.542,0.862,98.958,spotify:artist:2TQ4CGgxxCWHqa9yYIGDoU,Big Soto,spotify:track:3OQSuBZ0XEXXaYOuNdEQn6,Estrés,"['mexican hip hop', 'trap latino', 'trap venezolano', 'venezuelan hip hop']"
0.773,0.446,5,-11.155,0,0.4,0.181,0.0,0.325,0.177,139.962,spotify:artist:3tCxM1rTj2qUXsiQZxvt2I,Nappy Roots,spotify:track:6PmMmk6mTHJyYkRtvJ89C9,Passport,"['dirty south rap', 'gangster rap', 'southern hip hop']"
0.793,0.326,6,-12.423,0,0.381,0.249,8.37e-06,0.159,0.403,104.115,spotify:artist:1l61CX1j6go8arTjPH9wy0,BlueBucksClan,spotify:track:4xQsUheVE2Ze8WbIIdYYEi,Horace Grant,['cali rap']
0.55,0.951,6,-4.473,1,0.197,0.0656,0.875,0.15,0.173,140.131,spotify:artist:1EotkJocwHvhFOAsoOj1jJ,bo en,spotify:track:42wx88Vh52oQSBkybAGdft,love in a song (DJ HEARTBREAK ANNIHILATION MIX),"['experimental pop', 'glitchcore', 'hyperpop']"
0.624,0.517,1,-6.165,1,0.0393,0.633,1.15e-05,0.0892,0.788,138.088,spotify:artist:1FE0rls8gfQT3laAeRYNgl,Loretta Lynn,spotify:track:5oQqCMOHcG6mirfdAsaVF5,One's On The Way (feat. Margo Price),"['country', 'country rock', 'nashville sound', 'traditional folk']"
0.671,0.66,7,-9.763,0,0.0495,0.27,0.0,0.378,0.452,122.957,spotify:artist:0ntNwPE7MYnKrTh59tU2BA,shinigami,spotify:track:69ZPca3gGxjcEOAkTtDp7k,levitate,"['emo rap', 'sad rap', 'scream rap']"
0.667,0.439,6,-8.642,0,0.316,0.316,0.0,0.0986,0.414,167.944,spotify:artist:3AUIYVmhwrsw8UOPHEv91Z,Tommy Ice,spotify:track:02OGUOqk1Q6wiSvTMNy1qi,IDK,"['emo rap', 'sad rap']"
0.701,0.804,8,-5.641,1,0.107,0.503,0.0,0.331,0.913,139.135,spotify:artist:5dHdCFMXwl9JofjKjS1MW0,Diferente Nivel,spotify:track:2NSthgI5sOFVQcnCT03Fko,El Primo,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']"
0.302,0.293,9,-13.713,1,0.0378,0.971,0.849,0.121,0.0382,184.065,spotify:artist:4xPlBQAVyS9TNgDEBHbKCs,Brian Tuey,spotify:track:64OMvKk3lAQlaIG2YVNr1W,missing you,['antiviral pop']
0.505,0.246,10,-10.404,1,0.0559,0.738,0.0,0.157,0.0887,71.511,spotify:artist:0NxhAEPOSeCg6vypFr7yjU,Madilyn Bailey,spotify:track:0ru3miIBm4m38j2PvpyhvI,Drivers License (Cover),['viral pop']
0.696,0.93,10,-0.344,0,0.078,0.00104,0.175,0.337,0.112,173.986,spotify:artist:6ZFv3wQwwWPiVDWhv0mjQK,Toots & The Maytals,spotify:track:2AGkBO8DNtuUkTIdPRa6Nj,54-46 Was My Number,"['reggae', 'rock steady', 'ska']"
0.661,0.428,1,-9.368,1,0.0398,0.675,0.000139,0.172,0.429,80.009,spotify:artist:7oMRcCu0OYSCtCyS3P37iC,Afro B,spotify:track:19OlFMWq75JbjzWINIHHhr,TroubleMaker,"['afroswing', 'dancehall', 'uk dancehall']"
0.726,0.54,0,-6.046,0,0.217,0.524,1.07e-05,0.117,0.456,92.114,spotify:artist:7rOlQwf8OuFLFQp4aydjBt,Paloma Mami,spotify:track:2KfTQFFLpZhzlZATYS9job,Religiosa,"['latin pop', 'reggaeton chileno', 'trap chileno', 'trap latino']"
0.238,0.0305,4,-27.07,0,0.0419,0.992,0.948,0.101,0.288,177.311,spotify:artist:5v5UYx58FiFAcbWIjZ4kPB,Norman Dück,spotify:track:0HQn2GuC3QLDVyY8epUx5A,Remain Silent,['classify']
0.609,0.962,1,-3.749,1,0.0596,0.00555,0.34,0.162,0.13,140.006,spotify:artist:3w1Q754jb31h5CXQCcnLNL,CAPCOM Sound Team,spotify:track:0IT73kNAnWd3UUsVToD79B,Ryu's Theme (The Moe’s Pizzeria Steve Aoki Remix),"['anime score', 'japanese vgm', 'sound team']"
0.792,0.675,10,-6.585,0,0.264,0.085,0.0,0.224,0.491,91.967,spotify:artist:3DiSC0nSNNWpPy5ZK3mcrz,Nef The Pharaoh,spotify:track:0I76XdwhzuzauPAwocki4E,Mentions (feat. DaBoii),"['cali rap', 'hyphy', 'west coast trap']"
0.793,0.677,10,-2.161,0,0.411,0.00306,0.244,0.136,0.447,117.578,spotify:artist:3tZdknQnzsVIIdaGCTj4RX,Quimico Ultra Mega,spotify:track:3l6facI06QazJEHv0s43bX,Lisselot,"['dembow', 'dominican pop', 'rap dominicano', 'trap dominicano', 'trap latino']"
0.458,0.0157,10,-22.996,0,0.0379,0.985,0.923,0.101,0.102,67.053,spotify:artist:09L72oOms1QBoALUSLqx8u,Ron Adelaar,spotify:track:4lyGjZL4ViWXLNRHTX8xWw,Grace,['neo-classical']
0.604,0.535,7,-7.598,1,0.0396,0.383,1.44e-05,0.109,0.471,155.02,spotify:artist:5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,spotify:track:1ADdr7zKaCXwZoUxplQ66P,Alexander,"['electropop', 'indie electropop', 'indie poptimism', 'pop']"
0.267,0.969,2,-5.697,1,0.0472,0.00023,0.225,0.324,0.0339,130.153,spotify:artist:1V3VTM7VspiQjcmRhC010n,Quintino,spotify:track:4ncKmpQLkgdUWf7HUpWc8K,Make It Louder,"['dutch edm', 'dutch house', 'edm', 'electro house', 'electronic trap', 'pop dance', 'progressive electro house', 'progressive house', 'slap house']"
0.586,0.231,11,-9.534,1,0.0321,0.781,0.0,0.152,0.238,112.136,spotify:artist:3QGKsAfhZdldQCLuLjk6zl,Us The Duo,spotify:track:7rfKjI7sJdyiJfBhVfmC1B,Afterglow,"['folk-pop', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'viral pop']"
0.321,0.423,10,-15.049,1,0.034,0.987,0.801,0.21,0.623,136.783,spotify:artist:09C0xjtosNAIXP36wTnWxd,Fats Domino,spotify:track:0HTvzcuz1v56Wn0r8GJP1T,"Blueberry Hill (Live On The Ed Sullivan Show, November 18, 1956)","['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
0.566,0.622,4,-5.912,1,0.369,0.312,0.0,0.238,0.347,185.08,spotify:artist:3C1bStPNVIPmGIrORT5OlF,Bfb Da Packman,spotify:track:1JuoTeblhrSlGXFxpI0qxq,Honey Pack (feat. Lil Yachty & DDG) (Remix),['flint hip hop']
0.429,0.863,1,-4.668,0,0.0439,0.0135,0.000138,0.0988,0.296,179.984,spotify:artist:5KWOCu1saEHAhPiLKlOLIy,Leo,spotify:track:0guirb7q86Y0LZmmmqbVAj,Listen to Your Heart (Metal Version),"['comic', 'comic metal']"
0.565,0.695,1,-8.273,1,0.287,0.00214,0.00943,0.19,0.433,158.044,spotify:artist:5KWOCu1saEHAhPiLKlOLIy,Leo,spotify:track:1AXkBhS8SkI9rQqHzlzbhi,Smooth,"['comic', 'comic metal']"
0.742,0.75,6,-6.824,0,0.184,0.203,1.45e-05,0.193,0.404,85.026,spotify:artist:5lC7N2Mm9i92KSfW4opawO,Ekoh,spotify:track:2BTXUJ8a3jtBD3HkXLRF3x,Gimme That,"['deep underground hip hop', 'indie pop rap']"
0.496,0.641,2,-8.268,1,0.0361,0.0347,0.0,0.11,0.229,88.937,spotify:artist:0plNgbIlOc13T8ot3vyK79,93FEETOFSMOKE,spotify:track:5mwSoFVHANxRwPgBriqBKk,FIGHTFAIR,"['dark trap', 'emo rap', 'glitchcore', 'sad rap']"
0.751,0.659,10,-6.86,0,0.415,0.323,0.0,0.13,0.784,99.96,spotify:artist:47TMF0JlFsz01KilGzc5Ly,Kalan.FrFr,spotify:track:3xW3HTlu6sRg54AxeNfXm4,"No Love ft. Mozzy, ft. Cypress Moreno",['cali rap']
0.339,0.195,10,-11.989,0,0.0311,0.982,0.0208,0.13,0.138,144.125,spotify:artist:5dHfLBNU8zoypgKefzEB1c,Pomplamoose,spotify:track:2H6l6eDVtO6GCTKXN4uS2E,Dream,['folk-pop']
0.63,0.706,5,-5.989,1,0.0289,0.0991,0.0,0.119,0.215,114.028,spotify:artist:7d5SfGXKpgS3JK8BFIq59h,William Black,spotify:track:21UciS9u65KNCmrNXAToxK,Deep End,"['edm', 'melodic dubstep', 'pop edm']"
0.296,0.0366,2,-26.141,1,0.0451,0.977,0.934,0.105,0.0394,140.442,spotify:artist:5ou3jxRm9LFgxvuZij5LBT,Jesse Brown,spotify:track:6SvWKLeu59Vys0mYhYZ2cA,Reading The Clouds,"['background piano', 'neo-classical']"
0.779,0.449,8,-12.347,1,0.0416,0.808,0.0272,0.0537,0.921,121.725,spotify:artist:4Yfe8uXcl5PYwknQ4OMZIP,Los Alegres De La Sierra,spotify:track:4pErq5GFFV6CDvtWQSABh8,Mi Morenita (En Vivo),"['chilena', 'corrido', 'nuevo regional mexicano', 'ranchera', 'regional mexican', 'sierreno']"
0.284,0.0365,9,-31.92,0,0.0359,0.992,0.843,0.0803,0.0746,122.95,spotify:artist:5LQF5EIs7xORz4fOVfpSpO,Jøsefine,spotify:track:2Nq7ApvrVRzUtpdGvfQYBi,Beati Pauperes,[]
0.225,0.0698,2,-23.519,1,0.0439,0.967,0.45,0.103,0.101,100.713,spotify:artist:3rxIQc9kWT6Ueg4BhnOwRK,Quincy Jones,spotify:track:6ZJcTeREzCoVgxUdHaMmsc,Quincy Jones: Main Title from the Color Purple,"['adult standards', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']"
0.745,0.843,2,-4.529,1,0.0699,0.183,5.66e-06,0.105,0.532,134.942,spotify:artist:2Dlvgi70UoJJicfKgoW5Vo,Grupo Recluta,spotify:track:2M5yOVrhNYbg3bqFraAtmq,El H De La T,"['corrido', 'nuevo regional mexicano', 'regional mexican']"
0.644,0.615,5,-5.455,0,0.105,0.102,0.0,0.123,0.276,147.955,spotify:artist:3zSrc5vUlUxyDdS0KrxFJO,Hulvey,spotify:track:1JnLTx6HzwbLpslHe8WuAW,Reasons,"['christian hip hop', 'christian pop', 'christian trap']"
0.561,0.251,10,-6.584,1,0.0285,0.77,0.0,0.134,0.416,148.498,spotify:artist:5n0h7PGhxq6dC4LCWTEcMA,Fly By Nightcore,spotify:track:6RHQoaNISdyQEM44JIBfWX,All Of Me,['nightcore']
0.665,0.504,0,-6.41,1,0.0352,0.629,0.0,0.177,0.778,105.537,spotify:artist:5n0h7PGhxq6dC4LCWTEcMA,Fly By Nightcore,spotify:track:5PifZbqhEmm15gvRZbuBf0,Beautiful Soul,['nightcore']
0.474,0.186,7,-10.987,1,0.0421,0.939,0.0,0.103,0.563,98.22,spotify:artist:5n0h7PGhxq6dC4LCWTEcMA,Fly By Nightcore,spotify:track:7mNTRxEscRxCkXljbNxO60,Fireflies (Switching Vocals),['nightcore']
0.523,0.747,9,-2.875,1,0.0317,0.121,0.0,0.529,0.652,129.04,spotify:artist:5n0h7PGhxq6dC4LCWTEcMA,Fly By Nightcore,spotify:track:3xxul9euptNSgtAFX1Psk6,I Really Like You (Switching Vocals),['nightcore']
0.639,0.525,6,-7.215,0,0.0297,0.674,0.0,0.192,0.347,128.253,spotify:artist:2ZF8iE0ZcQ2pZ4Znb5zhMk,Nu Breed,spotify:track:2qezVvKkR2LfXL6uba3cmy,Welcome to My House (Acoustic),['redneck']
0.716,0.83,9,-5.334,0,0.143,0.229,0.00053,0.227,0.344,121.942,spotify:artist:3WSK3JppX3N41XHVwQp7Gt,Steve Void,spotify:track:7mdL62DPRU1uds6jWAiFtW,Sweet Dreams (Are Made of This),"['pop dance', 'pop edm', 'slap house']"
0.49,0.687,7,-6.094,0,0.356,0.0625,0.0,0.0847,0.579,140.038,spotify:artist:7DICBAYiaIMh5MulqwCtET,AK,spotify:track:3DnprxtXUfi08HQDsiiU0s,What's Life?,[]
0.564,0.00907,7,-27.513,0,0.0486,0.995,0.95,0.1,0.123,117.805,spotify:artist:4wkhNurLn15nvnOh3O8yCV,Peter Cavallo,spotify:track:0pfGF73PsEaVwuLIKkb4gu,C'est La Vie,"['calming instrumental', 'focus', 'neo-classical']"
0.441,0.293,2,-16.967,1,0.0345,0.968,0.944,0.0771,0.0357,93.82,spotify:artist:6f2Y46Pw2IYGoURJREJDiA,ØDYSSEE,spotify:track:7mZrRWgD8VWEE3dylmEess,The Awakening,"['chillhop', 'focus beats', 'jazz boom bap', 'lo-fi beats']"
0.782,0.7,5,-6.88,0,0.0666,0.407,0.0,0.0902,0.747,92.049,spotify:artist:2DQkr7ZMTqNrlz5HcXZeI7,Vin Jay,spotify:track:5WIFCXALxUhoqJOjccIYDD,Ruthless,['nyc rap']
0.441,0.061,5,-28.124,0,0.0556,0.994,0.957,0.0973,0.142,124.334,spotify:artist:22WxwAyT9U9wWsKA7ToO7K,Elliott Jacqués,spotify:track:3kBes29lVjgCC3208OwyGM,Memories,[]
0.0626,0.118,0,-22.087,1,0.0433,0.818,0.971,0.116,0.0302,63.298,spotify:artist:6jKgLzBdINpIrcinbmi7hI,Bruce Brus,spotify:track:1l0oCfrqAGcAm9V0xcjpbF,Cosmic Dreams,['white noise']
0.445,0.85,8,-5.007,1,0.0637,0.0346,0.0,0.65,0.567,153.706,spotify:artist:191tnItkCke3YcHpUxDOD9,MyKey,spotify:track:72SkCEWQWc7H70BfUjWplt,Mazda5 (feat. marinelli),['bedroom pop']
0.691,0.365,11,-18.477,1,0.198,0.179,0.0,0.141,0.636,130.071,spotify:artist:4FeLiFUPdxVfFo8oOfA4BH,Rah Swish,spotify:track:61JwieWJO8AbUOiP62GJx1,A Year Ago,"['brooklyn drill', 'new york drill', 'nyc rap']"
0.807,0.652,7,-6.236,0,0.0325,0.0088,0.054,0.355,0.719,126.025,spotify:artist:68NOjWuVYBRXzYwhel3jAl,SIAMES,spotify:track:2yTzHEHhjw4NCabkoTA8v0,Always The Same,['pop argentino']
0.655,0.876,7,-3.321,1,0.036,0.0315,0.0,0.463,0.72,126.026,spotify:artist:6xBZgSMsnKVmaAxzWEwMSD,Mike Shinoda,spotify:track:6mTJu9DN0lTblOJFotexF0,Happy Endings (feat. iann dior and UPSAHL),"['alternative hip hop', 'modern rock', 'rap rock']"
0.722,0.868,2,-4.42,1,0.325,0.107,0.0,0.0595,0.696,124.003,spotify:artist:73b5VP7BWutUBDx2sna8UW,Bris,spotify:track:3alC3AucVPNL1RhNPK2DWP,Bangout,"['cali rap', 'sacramento hip hop']"
0.874,0.539,1,-9.065,1,0.242,0.00181,0.0,0.349,0.317,110.09,spotify:artist:7BCzdg9R0InC8COslhyNrQ,KINGMOSTWANTED,spotify:track:6kEw91jfry2F7v3W1lMHEJ,Ratchet Taste In Women,"['cali rap', 'viral rap']"
0.606,0.191,10,-16.376,0,0.0566,0.772,0.00694,0.112,0.376,127.298,spotify:artist:3LVPGE5jPPwtbGslx07YR0,Kishi Bashi,spotify:track:2Nx09akJRms8P3ktK8ax1m,Laughing With,"['chamber pop', 'indie folk', 'indie pop', 'metropopolis', 'shimmer pop', 'stomp and holler', 'stomp and whittle']"
0.754,0.146,8,-20.084,0,0.358,0.754,0.839,0.101,0.402,165.939,spotify:artist:3azKf6nXrUCI1RLZkX4Aj6,H.1,spotify:track:3VpoTXeuFUwI2pFJR6Ldvx,High,"['chillhop', 'lo-fi beats']"
0.651,0.542,1,-7.345,0,0.0292,0.311,0.0,0.0812,0.581,122.03,spotify:artist:4CA8PTrbq1l5IgyvBA2JSV,Paul Woolford,spotify:track:4x0yfBUpGWpovUxJqj20p0,HEAT,"['deep groove house', 'house', 'pop dance', 'uk dance', 'uk house']"
0.737,0.137,0,-13.138,1,0.0714,0.0116,0.879,0.162,0.948,149.136,spotify:artist:2V9zpugQCHRiu2lPjsUM6d,mt. fujitive,spotify:track:3IlwsAA0Sv1er2I5aSJnl5,someplace,"['chillhop', 'focus beats', 'lo-fi beats']"
0.495,0.748,5,-5.565,0,0.331,0.396,0.0,0.174,0.568,84.552,spotify:artist:2aqdy2BLMhGFHhRb1ZbDCF,MBNel,spotify:track:5KImoQemJPg3CueGvdjzT4,Heart,"['asian american hip hop', 'cali rap']"
0.753,0.635,7,-9.279,1,0.0596,0.00135,0.842,0.227,0.326,122.003,spotify:artist:14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,spotify:track:5XfojfN07IcOskzRjQgCrT,nCTRL,"['canadian electronic', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
0.603,0.126,2,-16.385,1,0.116,0.951,0.895,0.102,0.445,148.712,spotify:artist:5KFXAufcOTSKibMfLnmyYC,Lance Allen,spotify:track:6ECWSh8ysQ5NYvERNNaXpW,In Sorrow's Field,"['calming instrumental', 'chill guitar', 'classify', 'fingerstyle']"
0.6,0.631,2,-5.504,1,0.0399,0.0142,0.0,0.218,0.179,140.007,spotify:artist:38wxcfNEqMwuPniHvplin5,Neoni,spotify:track:5LitNYvJdJ8DzBzaXPJ0fh,NOTORIOUS,['modern alternative rock']
0.491,0.491,10,-4.701,0,0.0343,0.812,0.0,0.133,0.444,120.219,spotify:artist:2FIGTfXnX4gR3ypjQVPVlJ,Lonr.,spotify:track:2F8ObPjiYvm7M66Cz4qB2Y,WORLD (Live),[]
0.658,0.551,2,-10.303,1,0.305,0.124,0.0,0.109,0.599,145.326,spotify:artist:5delTPpDAtBDsjk60f5xnt,Autumn!,spotify:track:70qHIiHuUHRdx9QEVhXzh7,Can't Pretend!,"['glitchcore', 'vapor trap']"
0.65,0.645,1,-8.563,1,0.0695,0.0717,0.0,0.141,0.296,148.487,spotify:artist:5delTPpDAtBDsjk60f5xnt,Autumn!,spotify:track:5Y8mZp8WevMgxRqc2uyJsS,If It Means Anything!,"['glitchcore', 'vapor trap']"
0.67,0.48,9,-7.407,1,0.0872,0.453,0.0,0.083,0.393,159.903,spotify:artist:3ADyFy1orEwODaiHmRRMQp,Puri,spotify:track:5hV4znzZrmszoZw2v41aMD,Fairy Dust,['basshall']
0.407,0.588,8,-7.13,1,0.0697,0.07,0.000238,0.188,0.278,86.209,spotify:artist:2vxh38hZKAV0DlSpnv7cqT,Lxst,spotify:track:4u3NJjAYo9QV2f9hSRAqpq,Famous,"['emo rap', 'sad rap']"
0.882,0.396,4,-6.741,0,0.0684,0.0311,5.95e-05,0.0558,0.209,143.964,spotify:artist:3fn8lZLy7Q61AXCWWPYC4B,Derek Minor,spotify:track:2fDG6nBpw0WHVoycB20KeP,Clean,"['christian hip hop', 'christian trap']"
0.541,0.545,0,-13.402,1,0.0437,0.416,0.0,0.131,0.585,93.839,spotify:artist:4vOycwLXdkMMzpZW04VW5m,Tito Nieves,spotify:track:3nnQUYKWBmHlfm5XpdWqNr,De Mí Enamórate (En Vivo),"['latin', 'salsa', 'salsa puertorriquena', 'tropical']"
0.632,0.215,2,-10.423,1,0.0275,0.659,0.000143,0.117,0.192,87.972,spotify:artist:7omzannyG2lfDqP5xyZo34,Joshua Radin,spotify:track:09k16EdlvClsZ9g3cV8GGv,Make It Easy,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']"
0.477,0.538,11,-7.632,0,0.0464,0.811,0.000252,0.11,0.377,75.883,spotify:artist:3t7UqWteBBmHXkcVhMSyay,Leonel García,spotify:track:3V2mMmVm5PmB23dM40aZVz,Miento,"['latin', 'latin pop', 'mexican pop']"
0.771,0.31,8,-15.998,0,0.287,0.222,0.000362,0.155,0.509,84.474,spotify:artist:0T5OJgMVjKIX3b3W3ekqOl,Rocko,spotify:track:5EqWVn5e2SRDrzWZYGbXUK,Distance,"['atl hip hop', 'atl trap', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
