artist_uri,artist,track_uri,track_name,track_url,popularity
spotify:artist:3KaFfC4kfSJiwbdCA1vF5H,Tejah,spotify:track:4kgvt58DnH7Noa39hXhsje,Now,https://open.spotify.com/track/4kgvt58DnH7Noa39hXhsje,19
spotify:artist:2KbB3gtN7iijePsEhtK438,Ayo Britain,spotify:track:6nKXt4WkKrcScuQUBPROS5,Nene,https://open.spotify.com/track/6nKXt4WkKrcScuQUBPROS5,37
spotify:artist:0iWqvenP3LyczJqLu9fF7S,Sergey Wednesday,spotify:track:2v3JOFZi1rVxe73vP2YT5l,Dark Ambient,https://open.spotify.com/track/2v3JOFZi1rVxe73vP2YT5l,15
spotify:artist:0iWqvenP3LyczJqLu9fF7S,Sergey Wednesday,spotify:track:5Jp4NpenfCpg2fiyKtfyBs,Elegant Techno,https://open.spotify.com/track/5Jp4NpenfCpg2fiyKtfyBs,15
spotify:artist:0iWqvenP3LyczJqLu9fF7S,Sergey Wednesday,spotify:track:6A1CcHim9SZVIDiO1iaQhA,Inspirational Dance,https://open.spotify.com/track/6A1CcHim9SZVIDiO1iaQhA,15
spotify:artist:0iWqvenP3LyczJqLu9fF7S,Sergey Wednesday,spotify:track:7DaoW8QObXwZJQRJ3KYNIn,Intelligent Future,https://open.spotify.com/track/7DaoW8QObXwZJQRJ3KYNIn,15
spotify:artist:0iWqvenP3LyczJqLu9fF7S,Sergey Wednesday,spotify:track:51BkFuntTIi3uASE4vSfQK,Just Married,https://open.spotify.com/track/51BkFuntTIi3uASE4vSfQK,15
spotify:artist:6EJ4mFJMPWz9lHCNP36vOC,Raul,spotify:track:5HR2KMEdCOzpcoKKN2Mep4,Slaughtered,https://open.spotify.com/track/5HR2KMEdCOzpcoKKN2Mep4,36
spotify:artist:63kssFtKMJGTOwYGwV9JMA,小時姑娘,spotify:track:6r9c8Kpihv4oKK2d0hOXYp,半闕相思,https://open.spotify.com/track/6r9c8Kpihv4oKK2d0hOXYp,20
spotify:artist:7EWemnOZ5SxADQ1z8bf0r9,Adesse,spotify:track:796Wqlg8YRtKDCkYN5ASeG,3 Uhr Nachts,https://open.spotify.com/track/796Wqlg8YRtKDCkYN5ASeG,44
spotify:artist:3W5ovpHxp6fqKVVQMeF1qO,Muad,spotify:track:1dTL7nzLVYxWsPMrvuQhpz,Locked Away,https://open.spotify.com/track/1dTL7nzLVYxWsPMrvuQhpz,27
spotify:artist:6j0K0zrkj1xnXDY96jit25,Stolen Wheelchairs,spotify:track:7nZvSpPhXkmMID5JzhpvR0,Big Takeover,https://open.spotify.com/track/7nZvSpPhXkmMID5JzhpvR0,12
spotify:artist:4CFUyjHnUwIb4SryCWffqN,Las Lagrimas,spotify:track:0VYl6MeDfICsBCiopYfv0a,Nostalgias De Buenos Aires,https://open.spotify.com/track/0VYl6MeDfICsBCiopYfv0a,19
spotify:artist:7n7vXH3wFK9kCqV0m5KA40,Paulo Nazareth,spotify:track:3SMrsBgG2wiOWQDm9OKX4O,A Volta Que o Mundo Deu,https://open.spotify.com/track/3SMrsBgG2wiOWQDm9OKX4O,42
spotify:artist:6eDMcSQvrGt2zoVFSIwmgZ,Escarlata,spotify:track:2Y9ApQ4JysFojIUzKeuQKs,Enamorados,https://open.spotify.com/track/2Y9ApQ4JysFojIUzKeuQKs,27
spotify:artist:1Dzp1sdiUfeu6VXND234hv,Anggun Pramudita,spotify:track:4wuuqatlPXeUkPUMuBClaM,Dada Sayang,https://open.spotify.com/track/4wuuqatlPXeUkPUMuBClaM,48
spotify:artist:1Dzp1sdiUfeu6VXND234hv,Anggun Pramudita,spotify:track:0ZnGmHEY8trTQ48QS2BNGf,Sambate Ati,https://open.spotify.com/track/0ZnGmHEY8trTQ48QS2BNGf,48
spotify:artist:1Dzp1sdiUfeu6VXND234hv,Anggun Pramudita,spotify:track:6eyF6FXPfepsmXXVVCFtIz,Tulus,https://open.spotify.com/track/6eyF6FXPfepsmXXVVCFtIz,48
spotify:artist:2ALwFi4e5UaTvVMddicA4g,TARiiiQ,spotify:track:0Nnz21a6oAdc4d4vBDccsA,ON GOD,https://open.spotify.com/track/0Nnz21a6oAdc4d4vBDccsA,20
spotify:artist:78MLj7vgVCd3tq2KRV0gkh,Young Flexico,spotify:track:3iCUkx3f0WEJJDi1F6mJZa,Alluhme,https://open.spotify.com/track/3iCUkx3f0WEJJDi1F6mJZa,11
spotify:artist:5TI8IZa6vgPAcb8wuMZfN7,Daniel Maza,spotify:track:3looNhpZuP6zGOk8UcVZlf,El Danzón,https://open.spotify.com/track/3looNhpZuP6zGOk8UcVZlf,32
spotify:artist:2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,spotify:track:42SgAMzP0M8G7V2VcybUfj,Ade Akye,https://open.spotify.com/track/42SgAMzP0M8G7V2VcybUfj,13
spotify:artist:24GZxpoypARKZ0xctyUGD9,Stunna,spotify:track:4T3nqnKP2lRocws0e5BeZy,For Me,https://open.spotify.com/track/4T3nqnKP2lRocws0e5BeZy,14
spotify:artist:6635eN3p3KGQiPdlFFvred,Marito,spotify:track:13tWvDyO9MbDYJjqzv55ff,Ropa Cara (Remix),https://open.spotify.com/track/13tWvDyO9MbDYJjqzv55ff,48
spotify:artist:3XRhzorKPzkvbW9A6db8bZ,August,spotify:track:62qhkVhiuBZ75joixwoUPH,Tết Này Không Về Nhà,https://open.spotify.com/track/62qhkVhiuBZ75joixwoUPH,23
spotify:artist:6MYEKp6Sa3NhAmjVZFvyGd,Analyze,spotify:track:3BSEWM17kIGcIqXXJhqpEZ,Analyze,https://open.spotify.com/track/3BSEWM17kIGcIqXXJhqpEZ,17
spotify:artist:6MYEKp6Sa3NhAmjVZFvyGd,Analyze,spotify:track:0TPpn8p45MDfoJgJPate4y,Bring It On,https://open.spotify.com/track/0TPpn8p45MDfoJgJPate4y,17
spotify:artist:6MYEKp6Sa3NhAmjVZFvyGd,Analyze,spotify:track:2YpYmIvLGUg9jBBi5mZ4nX,Green,https://open.spotify.com/track/2YpYmIvLGUg9jBBi5mZ4nX,17
spotify:artist:4ybKgPHm2IPUSWP8LIxNSK,Callisto,spotify:track:42QTgSubnXXqK3tGCTGETN,Noite Inteira,https://open.spotify.com/track/42QTgSubnXXqK3tGCTGETN,21
spotify:artist:5FGVXytx8Pns8AikUigfo4,Mr.Malone,spotify:track:5WCoFzsZjKi0i1B1XDSkBV,Alpha Dubtari,https://open.spotify.com/track/5WCoFzsZjKi0i1B1XDSkBV,15
spotify:artist:4X2ZVeJqR7o8FsJ3TIXCHj,Чингиз Валинуров,spotify:track:3gvNtK9qcxf3ckzexiI4L0,Не угасай,https://open.spotify.com/track/3gvNtK9qcxf3ckzexiI4L0,33
spotify:artist:7BccHlA1KYjLD6Ie1WwSSF,盧栗莉,spotify:track:0QDWtwjkYkI69QyjvtCdA3,為何會愛上如此平凡的我,https://open.spotify.com/track/0QDWtwjkYkI69QyjvtCdA3,32
spotify:artist:5G6VUpTcRFfbFFM4Ll30Pn,Qounfuzed,spotify:track:4QrAC1iI9u0837UJmll7RO,Pedza Navo,https://open.spotify.com/track/4QrAC1iI9u0837UJmll7RO,26
spotify:artist:6Kg2Ds3fFECy9bWqBPdC7W,Mafer González,spotify:track:3I919IHUhNZZprrFyHl0Et,Tal Vez Mañana,https://open.spotify.com/track/3I919IHUhNZZprrFyHl0Et,25
spotify:artist:0ZEcn782e3S6O9XgaSFHnU,Skiii,spotify:track:5nQw8yCvwD0FA7eekYNKH4,Is It?,https://open.spotify.com/track/5nQw8yCvwD0FA7eekYNKH4,14
spotify:artist:5eLnVIw3o3U9wxDBB0RVWa,Temudo,spotify:track:2OGJGxvGRS41hnrvO9Ewpr,Group Dynamics,https://open.spotify.com/track/2OGJGxvGRS41hnrvO9Ewpr,25
spotify:artist:6thEUEg4pJq0H4aLVqNMwb,Marius Bear,spotify:track:6rWRlTPc6Mx8xZR6C8QI2H,Heart on Your Doorstep,https://open.spotify.com/track/6rWRlTPc6Mx8xZR6C8QI2H,44
spotify:artist:33ARHtMLoXkzNYXqnSXhkL,AKZENTH,spotify:track:0i6WQ1hmqMJH8SxfiBMMWY,Poltergeist,https://open.spotify.com/track/0i6WQ1hmqMJH8SxfiBMMWY,33
spotify:artist:2nmJMMb4OCayxFbtM2yYxe,Ben Neill,spotify:track:2lvB7KLy4BfHRMpUsJVyE9,Trove Glider,https://open.spotify.com/track/2lvB7KLy4BfHRMpUsJVyE9,16
spotify:artist:2nmJMMb4OCayxFbtM2yYxe,Ben Neill,spotify:track:6GlkEFW7bQifQAq24qii95,Trove Lattice,https://open.spotify.com/track/6GlkEFW7bQifQAq24qii95,16
spotify:artist:52WwUCHItAQZFTz6gmGy06,MR VEN,spotify:track:0LUZAL5Oy4Kvff48xvePc1,До дна,https://open.spotify.com/track/0LUZAL5Oy4Kvff48xvePc1,26
spotify:artist:3i3yb6Daaf3z6OLKvMFqlK,CG6,spotify:track:0hkW4MCZyKMOrFYogQ3UGn,MELO,https://open.spotify.com/track/0hkW4MCZyKMOrFYogQ3UGn,45
spotify:artist:2c2mxGO5Qqu4Pym6ghpN0w,YoungJay,spotify:track:40oOVXRfevHHfocS5zce86,No Help,https://open.spotify.com/track/40oOVXRfevHHfocS5zce86,18
spotify:artist:1fJWJg5SkXjmFhnT4wf5QH,Arkey,spotify:track:5DLT7NeOFwu0TN9SvAmpXG,lovemama,https://open.spotify.com/track/5DLT7NeOFwu0TN9SvAmpXG,31
spotify:artist:0qBdx1zHFyHsFLd2nG5ezW,Wingz,spotify:track:07UhmFi4950gJ3gS56ajVV,Lost Moments (Monrroe Remix),https://open.spotify.com/track/07UhmFi4950gJ3gS56ajVV,25
spotify:artist:4pr3PuSCMEUzZSTPvxJqt7,Killa Cam,spotify:track:0TgkhRdcDcSRpL6q83vYRf,Cam Runtz,https://open.spotify.com/track/0TgkhRdcDcSRpL6q83vYRf,10
spotify:artist:5aC2LaswbZgcf1G2uxqBxF,Brenno & Matheus,spotify:track:3d6PiizAQtbDoY4g9E9Oox,Sítio Sonho Meu,https://open.spotify.com/track/3d6PiizAQtbDoY4g9E9Oox,44
spotify:artist:10WuEnb9eIAdK5hIA52O5P,RIVETHEAD,spotify:track:6kfY8EkgwQHen5f6c9ON1U,Nothing Can Stop Me Now,https://open.spotify.com/track/6kfY8EkgwQHen5f6c9ON1U,11
spotify:artist:0HsZp4cEu7447d4XdSISsN,Araccs,spotify:track:4hkeZsROirXOpbQV6yS47Q,Paranoia,https://open.spotify.com/track/4hkeZsROirXOpbQV6yS47Q,10
spotify:artist:4e9YSQS76Qym1Gji4ylvzS,Pochi Marambio y Tierra Sur,spotify:track:4qut0gaxTeQ7O7puEhnEpR,Reggae Baby,https://open.spotify.com/track/4qut0gaxTeQ7O7puEhnEpR,30
spotify:artist:48Icw89LgB8t7C7AnUIT0Q,Revenant,spotify:track:4lbTB1sP1XeDT00TtNJG9v,Set Me Free,https://open.spotify.com/track/4lbTB1sP1XeDT00TtNJG9v,16
spotify:artist:0RD4FUCNWXU15oOaFq5vIw,ZGOOT,spotify:track:55cWRQ2kSngdObZ0BrARoq,Louder Than Words,https://open.spotify.com/track/55cWRQ2kSngdObZ0BrARoq,17
spotify:artist:7tUGDL2TN1MSLrkNxEwJ1I,Milly Majuc,spotify:track:0obyUQubdsixG17F0GOuSq,Dentro De Tu Voz,https://open.spotify.com/track/0obyUQubdsixG17F0GOuSq,27
spotify:artist:1PbvSWY5W7fwv189KIYGW0,LeMarvin,spotify:track:64nEyoeOGcTbWaOATJ5VH9,Turn up Sex,https://open.spotify.com/track/64nEyoeOGcTbWaOATJ5VH9,12
spotify:artist:48McJOjZsJipBQR8VXGamS,Emile Almira,spotify:track:5fz5jm8CgfLjlzqCnjAfP4,Here With Me,https://open.spotify.com/track/5fz5jm8CgfLjlzqCnjAfP4,28
spotify:artist:4zXnXeaimhcUf7idYglLme,Mcs Nando and Luanzinho,spotify:track:4MqISkfZJTuNLzypHDRDmI,Hoje Eu Tô Patrão,https://open.spotify.com/track/4MqISkfZJTuNLzypHDRDmI,41
spotify:artist:1vfloem4dSiQmZX9QK7dUz,Marcela Ferrari,spotify:track:0yZVyl9ppwzoP7IluFxQid,Mi Querida Babel (feat. Juan Pablo Silvestre),https://open.spotify.com/track/0yZVyl9ppwzoP7IluFxQid,27
spotify:artist:1g6Hs3pSerBl61R9AKUeHr,Kepler,spotify:track:2c3bUlZLPvICBguaqGmcBy,Pefra (feat. Gambino LaMG),https://open.spotify.com/track/2c3bUlZLPvICBguaqGmcBy,46
spotify:artist:2q8QN6ujmiQYr8gqzQ4vbh,Carmilla,spotify:track:5EPZXaiIv8wP8Re7MrJ5Bg,Nevermore,https://open.spotify.com/track/5EPZXaiIv8wP8Re7MrJ5Bg,14
spotify:artist:1UoDzdI13UGIXcmXumznTd,JC Sales,spotify:track:5tBT8FTRhOaQz2sDLxaT43,J O W A,https://open.spotify.com/track/5tBT8FTRhOaQz2sDLxaT43,26
spotify:artist:6FuP3iXROMCITNRbUJIRC3,Vera,spotify:track:0Mc13SfZmEmK0AdrYOzsiB,Gasteci,https://open.spotify.com/track/0Mc13SfZmEmK0AdrYOzsiB,50
spotify:artist:2Cioxhqo0nIZC5TA2lcZAN,Dybass,spotify:track:4GBaSCKPiVT2c7aBdZKeIw,Hardbass Virus,https://open.spotify.com/track/4GBaSCKPiVT2c7aBdZKeIw,21
spotify:artist:29viuvqZoil1TjrawSN4g7,Sharma Boy,spotify:track:2J8AwUln3qgw5UtV035bVn,Macsokor,https://open.spotify.com/track/2J8AwUln3qgw5UtV035bVn,25
spotify:artist:1Wwviozspj5TbXLer3tGum,Squeeze House,spotify:track:7CgzPzWYZlvrJwzCbDkHUb,Sex Machine,https://open.spotify.com/track/7CgzPzWYZlvrJwzCbDkHUb,14
spotify:artist:2wAaCgFGerLlxMFCyxpvTP,Matt Prater,spotify:track:24wbmFFTyN2RWEZIr7rN49,The Waltz Called Life,https://open.spotify.com/track/24wbmFFTyN2RWEZIr7rN49,11
spotify:artist:0l35vP0Pl9zkdVYVoYasmQ,Excelencia Prehispana,spotify:track:32PRvcQhq0dotaaj2qMx9U,Sonido de la Calle,https://open.spotify.com/track/32PRvcQhq0dotaaj2qMx9U,38
spotify:artist:5FwJodw5IK9d6TZ6DnCyMJ,Murat Uyar,spotify:track:75WlG1vJc8LA8QOtS2Lpnw,Deep End,https://open.spotify.com/track/75WlG1vJc8LA8QOtS2Lpnw,30
spotify:artist:4XH9xkc2mNXR3VUt5Oehji,Guap Sensei,spotify:track:1mvu2w2BZWdJ6hx804K7tO,MY CHAINS,https://open.spotify.com/track/1mvu2w2BZWdJ6hx804K7tO,12
spotify:artist:4XUTistHCGWiq1gCWNYAuT,D León Otra Vez,spotify:track:6tOTzrb6vXtKh3NafmUJDf,Klk Vamo Hace,https://open.spotify.com/track/6tOTzrb6vXtKh3NafmUJDf,14
spotify:artist:4MwHCEgh8NtH2dA1LlCHDg,Manu Pereyra,spotify:track:1dXxaebnmOAceK74kFgTMU,Aferrada a Mí,https://open.spotify.com/track/1dXxaebnmOAceK74kFgTMU,25
spotify:artist:2H2Dv0GkeGGccHeFU40q7p,Orkhan Zeynalli,spotify:track:5x3XPB3FawaacPPLwDqBN5,Aid Vecsiz,https://open.spotify.com/track/5x3XPB3FawaacPPLwDqBN5,22
spotify:artist:2q0Eox3ewRHGGlSOXnmC54,La Furia,spotify:track:383PXxoeJo3qjMfbNOjnZ9,Joga a Rabetá,https://open.spotify.com/track/383PXxoeJo3qjMfbNOjnZ9,45
spotify:artist:3vxHCYFSMpfTp311zv3Qa3,Brandi Behlen,spotify:track:2konmcQTpn5F9AgskkqZBm,Gypsy,https://open.spotify.com/track/2konmcQTpn5F9AgskkqZBm,10
spotify:artist:5jSYGB9XlfsqSPYVrWSz5Y,FXRRVST,spotify:track:0l1Q6vp5Hf0AQiSzSpFoVY,The Story Doesn't End at Chapter 14,https://open.spotify.com/track/0l1Q6vp5Hf0AQiSzSpFoVY,19
spotify:artist:2WkZEXhzMMa2osE1yKu7SL,Damien Styles,spotify:track:2T9CwLWiWtdNVXr29KSwpx,Bad Bitch Energy,https://open.spotify.com/track/2T9CwLWiWtdNVXr29KSwpx,11
spotify:artist:30F1DACkbwGGkG682504ip,Sarah Dorothy Little,spotify:track:6VjbQ87WF4U11SV3rkqoEM,July,https://open.spotify.com/track/6VjbQ87WF4U11SV3rkqoEM,14
spotify:artist:6RXrofBk4lOKZCq9rtLaZZ,Mermaid in China,spotify:track:0w6XIplIlEzdKSIfazatxo,Where Are You Paradise? (Eastern Souvenirs Remix),https://open.spotify.com/track/0w6XIplIlEzdKSIfazatxo,13
spotify:artist:6ZjisQlDoiiHbr8yN9J1Sc,Mc 3L,spotify:track:2FCw41zd9fDAGuryRpsfzr,Progresso e umas Danada,https://open.spotify.com/track/2FCw41zd9fDAGuryRpsfzr,48
spotify:artist:16pzQFbSMrfHg4wGnBuvjO,Josue,spotify:track:6bxY5ktpGsJiTf558GQZSH,Palaban,https://open.spotify.com/track/6bxY5ktpGsJiTf558GQZSH,24
spotify:artist:7zwitdSes97HTlglggSPoj,Luck,spotify:track:2D1Qn9o7CINzFyb96Sd7Yc,Love Again,https://open.spotify.com/track/2D1Qn9o7CINzFyb96Sd7Yc,44
spotify:artist:3MBoYD3IWwMDbSZDmWH2v9,Scalid,spotify:track:3cyiuR9TXkmKATl3jQzH11,Blackout,https://open.spotify.com/track/3cyiuR9TXkmKATl3jQzH11,21
spotify:artist:6I6JCeqsXdcDUFOW7PEVzA,Gavin Santi,spotify:track:4VvoNcdCykniRoSyb7NpjL,Here Freestyle,https://open.spotify.com/track/4VvoNcdCykniRoSyb7NpjL,14
spotify:artist:6DUqSUK6hCQtkd6pee8xwp,Amoa,spotify:track:57mlo8SnkuBlLypl48X92j,Silver,https://open.spotify.com/track/57mlo8SnkuBlLypl48X92j,13
spotify:artist:7HOSE2to2Ad36PG9fTkFPO,Movie for the Gods,spotify:track:33woc9prNmeisVv0u33jli,TOO LONG,https://open.spotify.com/track/33woc9prNmeisVv0u33jli,12
spotify:artist:7IdTB6n0ZqHuctY8qfvqeU,Alternate High,spotify:track:0Nt6VF516vR9dc5VuliRTf,Rise Of An Empire (Sali Remix),https://open.spotify.com/track/0Nt6VF516vR9dc5VuliRTf,20
spotify:artist:4w4DiUDjrVnwUBMtey8L5U,Feo Night,spotify:track:5gqpwjy7O3RC0zfLTKftYK,Strg,https://open.spotify.com/track/5gqpwjy7O3RC0zfLTKftYK,46
spotify:artist:3jxs3XKuz7KUmjBMN5Yees,Mthandazo Gatya,spotify:track:55kPExFZQgdg0PxZI6c4T5,Abafana,https://open.spotify.com/track/55kPExFZQgdg0PxZI6c4T5,33
spotify:artist:0wsXTOVrfdLJI24hF1Xq7U,Unique G,spotify:track:79OuszpgT5mBmcxioRCtZY,Bad Intentions,https://open.spotify.com/track/79OuszpgT5mBmcxioRCtZY,18
spotify:artist:0RqzqV0kx1UnHr9ZHmvptl,Pramod Kharel,spotify:track:6OSpQlAq06cu3mSUj2aZyY,Birseara Bachna (Male Vocals),https://open.spotify.com/track/6OSpQlAq06cu3mSUj2aZyY,19
spotify:artist:0qD3G5J88kgYXjZSxJBgwi,Sami,spotify:track:4sbgmeLbp25heVgefQYEjd,Banlieu,https://open.spotify.com/track/4sbgmeLbp25heVgefQYEjd,51
spotify:artist:41OErJWZbkNcNzYPoy0PWJ,Belmondawg,spotify:track:7uXhSS40viLmJJfPWapJOi,Pappardelle all'arrabbiata (Kixnare remix),https://open.spotify.com/track/7uXhSS40viLmJJfPWapJOi,42
spotify:artist:2fqqZipMJWN5aYcOtzFnH4,ХАС,spotify:track:19JG6c49XPjJyH4oYG9C2v,Rock&Roll,https://open.spotify.com/track/19JG6c49XPjJyH4oYG9C2v,23
spotify:artist:2z9Z6QUvh5lsHbH76gcByV,Shadowmaster7,spotify:track:6qVcDLyjKkBhpu5hckDsMM,Teen Titans,https://open.spotify.com/track/6qVcDLyjKkBhpu5hckDsMM,15
spotify:artist:5UvGzlSJuUhWwH6NojEKy2,Safir,spotify:track:5NdvAWwh9ppokH28use8g5,start,https://open.spotify.com/track/5NdvAWwh9ppokH28use8g5,22
spotify:artist:5j8tFACNcARCZifgjtUJa2,Maniak,spotify:track:3xelbqkrVHqMxhtl2jQBEr,Ach Ano Bars #2,https://open.spotify.com/track/3xelbqkrVHqMxhtl2jQBEr,43
spotify:artist:2y6RIOPS6ABYXhQ7kWugMu,Sebastián Silva,spotify:track:2Ak8AtgLD5XVH9MM8TEbBr,Piel,https://open.spotify.com/track/2Ak8AtgLD5XVH9MM8TEbBr,32
spotify:artist:76QDPko0o5WnfWm5ztzb81,DJ Hyperactive,spotify:track:6BfEytzT9ip3zVLyUOv5B2,Recorded In Chicago,https://open.spotify.com/track/6BfEytzT9ip3zVLyUOv5B2,31
spotify:artist:5B2xy7HiCuwck4fIJbLKcQ,Zaeg,spotify:track:2RWkitmxjH9aHFmW1HAy0f,Fleetwood 55',https://open.spotify.com/track/2RWkitmxjH9aHFmW1HAy0f,29
spotify:artist:1nE5PQFsMkYZe3NaccSgFz,BrodieDaVinci,spotify:track:2glDks30cHjU1TXIapT0zP,Get Us,https://open.spotify.com/track/2glDks30cHjU1TXIapT0zP,10
spotify:artist:5vYYWbIoATxAIrCoLoVIkC,J.Yung,spotify:track:0CU6TozJKctKao7qpCzoTh,I WANNA,https://open.spotify.com/track/0CU6TozJKctKao7qpCzoTh,17
spotify:artist:4PjjeofQKolTepWdilslSR,Wilian Nascimento,spotify:track:5G8lsDiUpxvc337PflB9yB,Quero Descer (Ao Vivo),https://open.spotify.com/track/5G8lsDiUpxvc337PflB9yB,41
spotify:artist:7vzBdce60TmSDTCA6ii4VA,GA31,spotify:track:4l2qWdeR9oy3KVk2tJcRVb,Travestis Futuristas,https://open.spotify.com/track/4l2qWdeR9oy3KVk2tJcRVb,33
spotify:artist:18Zq5h68TQ6kurXzRNHJDo,Big Toe,spotify:track:68QL2PXqG81IFz8ie5QoXc,Zahnräder,https://open.spotify.com/track/68QL2PXqG81IFz8ie5QoXc,50
spotify:artist:1Paa3sdgAGlRd3HSiu2tEa,Subraver,spotify:track:3lfMHF3XqQV43cvY9uApjV,On My Own,https://open.spotify.com/track/3lfMHF3XqQV43cvY9uApjV,28
spotify:artist:609L5isoR1bZrX1oB0y6dF,Izzy Heltai,spotify:track:0erC8baMqhTGIHIGjvrxXD,Day Plan,https://open.spotify.com/track/0erC8baMqhTGIHIGjvrxXD,13
spotify:artist:5wsCz7KThusmrJBH9xdZrC,Maryana Ro,spotify:track:1B6Yjsta9ZVC6ESTxYJBcc,Красным мелом,https://open.spotify.com/track/1B6Yjsta9ZVC6ESTxYJBcc,34
spotify:artist:7no13XBf3yT7hwMpFL0lb2,Soner Arıca,spotify:track:1HoUOls0jA5jaV60QmR31O,Aşka Cezalı,https://open.spotify.com/track/1HoUOls0jA5jaV60QmR31O,41
spotify:artist:55h6AqgJfGyeiLq7hh9Zs2,Fine Grain,spotify:track:28OMuAd99KVQVG9kjxGjLl,Missing Adult,https://open.spotify.com/track/28OMuAd99KVQVG9kjxGjLl,9
spotify:artist:09HxEXUwV0FkmZnBqrJfbM,Jimmy Humilde,spotify:track:1pUanM10MToq9uvbkinAUw,Desde Abajo,https://open.spotify.com/track/1pUanM10MToq9uvbkinAUw,26
spotify:artist:12DkoR4cqoY6osVYHmsrAq,Timo Lassy,spotify:track:3bSuzPAffAlaHsC0YuM2Wg,Solution Black (Live),https://open.spotify.com/track/3bSuzPAffAlaHsC0YuM2Wg,29
spotify:artist:6cP8jYG7quyGq07638t0Xx,MARCOS BEST,spotify:track:4JsqvaWjZka5SQwl7LUvBF,Cupido,https://open.spotify.com/track/4JsqvaWjZka5SQwl7LUvBF,16
spotify:artist:43KQ1zzCMZDkEU6RyGQbHR,OLIVER GRIND,spotify:track:2XAOfnB3svhpK9mBHdvawN,YOU TRYNA RUN,https://open.spotify.com/track/2XAOfnB3svhpK9mBHdvawN,17
spotify:artist:1XiOZX2UpnyIajtQGExrH1,EZON,spotify:track:3ANtTvICcTOJ3LDe1Gbc0H,Interstellar,https://open.spotify.com/track/3ANtTvICcTOJ3LDe1Gbc0H,33
spotify:artist:7ecuhQDmOiITaazLjaHUOs,Xei,spotify:track:3ttMNl6ptkIq1YaeNsFOiL,Tonight's Riot,https://open.spotify.com/track/3ttMNl6ptkIq1YaeNsFOiL,10
spotify:artist:4MUsDaGK0nPDJvYSoaoFUA,Perro Primo,spotify:track:2TcMzg1raX0qF6dINO9JPd,"Flores, Plata, Cadenas",https://open.spotify.com/track/2TcMzg1raX0qF6dINO9JPd,45
spotify:artist:2c1GMRzfFdFSUYz3Z60qP4,Behold the Beloved,spotify:track:49oozQ304Xt7vpvdGTSrQJ,Clenched Fists,https://open.spotify.com/track/49oozQ304Xt7vpvdGTSrQJ,10
spotify:artist:5dwS94EaRurgdbEkBCZ0Ls,Honey Slides,spotify:track:60B43NgxYw3o0iroDszrfa,"Arrivederci, Motherfucker!",https://open.spotify.com/track/60B43NgxYw3o0iroDszrfa,13
spotify:artist:4uGlaZn0LSybHkHFEKBOV2,Majself,spotify:track:5kjpY03ouMwd5P3qvYC7kx,Horizont,https://open.spotify.com/track/5kjpY03ouMwd5P3qvYC7kx,42
spotify:artist:777DUvjLDJpcVq84ogE8sG,DJ Jader Tremendo,spotify:track:2xh1tUZffa6V4t22dPtvEF,El Lápiz (En Vivo),https://open.spotify.com/track/2xh1tUZffa6V4t22dPtvEF,30
spotify:artist:65m7kUrxeVHpe2Q3HE4Law,Cherele,spotify:track:4l4JIt7Vb4uV8aJeRQ8WUw,KIKI,https://open.spotify.com/track/4l4JIt7Vb4uV8aJeRQ8WUw,15
spotify:artist:6QhTrcGMz2uztKTEWvjhdv,Reuben Cannon,spotify:track:326CYD9m9cMZjCFyJppLcb,Side Chick,https://open.spotify.com/track/326CYD9m9cMZjCFyJppLcb,13
spotify:artist:3r3yUrTG2m3ry3ICLyvaWH,Active,spotify:track:0ZKYrofViIdCQofbRJzUkw,Pay The Price,https://open.spotify.com/track/0ZKYrofViIdCQofbRJzUkw,14
spotify:artist:39LOLCMURuXzdsUcYrq1jo,MC Hzim,spotify:track:3S1Nzd8gQvUj2gBPOrNzaA,Jogando o Bundão,https://open.spotify.com/track/3S1Nzd8gQvUj2gBPOrNzaA,44
spotify:artist:1GHgheljbmRBI1NgiDkQ98,Giovanca,spotify:track:1gOhBk2f0I1VQz8TrCZVCd,Zwart Wit,https://open.spotify.com/track/1gOhBk2f0I1VQz8TrCZVCd,34
spotify:artist:3nN4vzTdANG4Vu8M2WIwJn,Miri Yusif,spotify:track:6jrsa3LYR69tU63nk3XEAB,Bir Gün,https://open.spotify.com/track/6jrsa3LYR69tU63nk3XEAB,25
spotify:artist:2B735h8ZPvLjmWtThdZP8Z,Proxima,spotify:track:0KMvfxOuwL7tl2HZndI7r1,Versa,https://open.spotify.com/track/0KMvfxOuwL7tl2HZndI7r1,19
spotify:artist:3IX32wm6CoEIYovZ0VcjBJ,Arjun Janya,spotify:track:4KSjyhiKz7OIZnaNE8iJEo,Roberrt (Telugu),https://open.spotify.com/track/4KSjyhiKz7OIZnaNE8iJEo,33
spotify:artist:4YOC0odJyYDa5rCPOwLim5,Swami,spotify:track:6uVsqUud3CBcSM8v1ooMZs,WestSide,https://open.spotify.com/track/6uVsqUud3CBcSM8v1ooMZs,13
spotify:artist:0NcUR2gGeihrzBJkU93YCO,illanthropy,spotify:track:7i6X6fHGTbl7XorQZjQAXa,Crash Dummy,https://open.spotify.com/track/7i6X6fHGTbl7XorQZjQAXa,9
